index	Bristow2014_filter	ClN/CLBs_filter	Wavepool_filter	Orlando2008_filter	Kelliher2016_filter	dlxjtk_sort	wavepool_alphabetical_sort	wp_1stper_r2
LCB4						1.06E+12		
YRM1						1.68E+12		
MED4						1.42E+12		
ALE1						484139476.5		
MPC54						1.63E+12		
GAC1						1.78E+12		
SYC1						3.21E+11		
RPS30B								
FYV12						1.71E+12		
SER1						1.33E+12		
YOR186C-A								
YOR186W						6.55E+11		
TUF1						7.14E+11		
IES4						1.40E+12		
SPR1						7.36E+11		
ULS1						1.56E+12		
THI72						1.76E+12		
YOR192C-A								
YOR192C-B								
YOR192C-C						8.02E+11		
LIP5						1.48E+12		
BFR1						1.64E+12		
YOR199W								
YOR200W								
MRM1						1.73E+12		
HIS3						1.78E+12		
YOR203W								
DED1						1.10E+12		
GEP3						4.14E+11		
NOC2						1.26E+12		
RET1						8.80E+11		
PTP2						3.59E+11		
NPT1						1.57E+12		
RPB10						1.60E+12		
MGM1						1.73E+12		
STE4						1.44E+12		
SAS5						7.51E+11		
SPR2								
AIM41						96621185165		
RUD3						1.19E+12		
YOR218C								
STE13						1.72E+12		
MCT1						1341271562		
ODC2						8.11E+11		
DSC3								
RPB8						1.72E+12		
YOR225W								
ISU2						12020498.3		
HER1						5.34E+11		
MCP1								
YOR231C-A								
MGE1						1.05E+12		
RPL33B						1.78E+12		
IRC13								
DFR1						1.22E+12		
HES1						1.11E+12		
MET7						1.78E+12		
PUS7						7.16E+11		
ESA1						9.31E+11		
DGA1						1.12E+12		
ENV9						1.36E+12		
YOR248W								
TUM1						1.01E+12		
TMA16						3155208804		
NAT5						4.03E+11		
SEC63						1.35E+12		
OSW1						1.78E+12		
TRE2						6.99E+11		
GCD1						1.78E+12		
GPN2						1.60E+12		
YOR263C								
RBL2						3.66E+11		
PNT1						1.65E+12		
HRK1						1.49E+12		
VPH1						1.78E+12		
FSF1						1.42E+12		
YTM1						2.47E+11		
MOD5						3.69E+11		
RIM20						93651836768		
CAF20						1.68E+12		
YOR277C								
RFM1						1.54E+11		
FSH3						13265887539		
PLP2						1.78E+12		
YOR282W								
YOR283W						5.71E+11		
RDL1						2081108443		
RDL2						8.29E+11		
RRP36						1770308899		
YPK9						1.26E+12		
YOR292C						8.42E+11		
YOR293C-A						1.70E+12		
RPS10A								
RRS1						26872186370		
UAF30						7.63E+11		
MBF1						94286510986		
YOR300W								
YOR302W						7.81E+11		
CPA1						2.18E+11		
BIL1						8.37E+11		
ISW2						1.61E+12		
RRG7						1.52E+12		
SNU66						1.40E+12		
YOR309C								
NOP58						1.77E+12		
DGK1						1.78E+12		
RPL20B								
YOR314W								
YOR314W-A								
COT1						1.27E+11		
YOR318C								
HSH49						1.49E+12		
GNT1						1.25E+11		
LDB19						1.78E+12		
PRO2						1.78E+12		
FRT1						1.78E+12		
YOR325W								
PDR10						18525952819		
SCD5						1.74E+12		
YOR329W-A								
YOR331C								
VMA4						1.18E+12		
YOR333C								
MRS2						1.78E+12		
ALA1						1.76E+12		
YOR335W-A								
KRE5						2.23E+11		
TEA1						4.49E+11		
YOR338W						59210558.63		
UBC11						2.49E+11		
RPA43						3.50E+11		
RPA190						1.13E+12		
YOR343C								
YOR343W-A								
YOR343W-B								
TYE7						5.95E+11		
YOR345C								
CIN1						6.23E+11		
MNE1						6.99E+11		
TFB6						1.72E+12		
MSC6						1.78E+12		
GDS1						1.73E+12		
CIR2						9.16E+11		
SNX3						1.58E+12		
HAP5						1.43E+12		
VTS1						1.21E+12		
PDE2						1.14E+12		
PRT1						1.78E+12		
PRE10						12326121142		
YOR364W								
YOR365C						1.51E+12		
YOR366W								
RPS12						1.78E+12		
MRS6						1.78E+12		
GPB1						1.09E+12		
GDH1						32644444295		
YOR376W								
YOR376W-A						1.27E+12		
ATF1						3544527383		
AMF1								
YOR379C								
RDR1						9.47E+11		
FRE3						1472473755		
YOR381W-A						17385406274		
FIT3						1.92E+11		
YOR385W						34218591983		
PHR1						1.70E+12		
YOR387C						1.78E+12		
FDH1						3088676895		
YOR389W								
FEX1								
HSP33								
YOR392W								
ERR1								
PAU21								
YOR396C-A								
YRF1-8								
HAT1						9.24E+11		
SNF8						7.00E+11		
NCR1						7096080443		
TFC8						7.08E+11		
RQC2								
RET3						1.74E+12		
TAF3						1.74E+12		
RRP12						1.24E+12		
MRPS16						1.73E+12		
CIP1								
SWI1						2.25E+11		
VTC3						1.00E+12		
ECM23						1.63E+12		
YPL025C								
SKS1						583312249.1		
SMA1						1.23E+12		
ERG10						1.50E+12		
SUV3						1.72E+12		
TRM44						1.75E+12		
SRL4						6.98E+11		
YPL034W						1.56E+12		
YPL035C								
PMA2						1.27E+12		
EGD1						1.78E+12		
MET31						1.75E+12		
YPL038W-A						1.22E+12		
YPL039W						1.66E+12		
ISM1						1.42E+12		
MRX11								
SSN3						1.15E+12		
NOP4						4.12E+11		
YPL044C								
VPS16						1.78E+12		
ELC1						1.64E+12		
CAM1						1.77E+12		
DIG1						1.41E+12		
MNN9						1.40E+12		
ARL3						1.58E+12		
OAZ1						1.03E+12		
KTR6						9.70E+11		
LEE1						1.77E+12		
LCL1						1.81E+11		
SUR1						5719803.487		
GRX5						1.48E+12		
YPL060C-A								
MFM1						2.95E+11		
YPL062W								
TIM50						1.54E+12		
CWC27						5.34E+11		
VPS28						1.67E+12		
RGL1						3.07E+11		
HTC1								
YPL068C						1.49E+11		
BTS1						1.77E+12		
MUK1						8.11E+11		
YPL071C						3.67E+11		
YPL073C								
YTA6						1.66E+12		
GPI2						1.27E+12		
YPL077C						1.61E+12		
ATP4						5.98E+11		
RPL21B						1.78E+12		
YPL080C								
RPS9A						1.77E+12		
MOT1						1.17E+12		
SEN54						1.78E+12		
ELP3						1.27E+12		
YDC1						6203692822		
RPS6A								
NOG1						2.20E+11		
SEC62						1.77E+12		
EEB1						4.59E+11		
ERI1						1.41E+12		
PNG1						1.34E+12		
MSY1						1.74E+12		
MGR2						1.78E+12		
INA17								
ATG21						1.76E+12		
ELP4						1.72E+12		
YPL102C								
FMP30						1.41E+12		
MSD1						2.88E+11		
SYH1						1.77E+12		
SSE1						1.78E+12		
DPC25								
YPL108W						3.23E+11		
CQD1								
GDE1						32100025737		
CAR1						67365762371		
PEX25						8.57E+11		
YPL113C						1.80E+11		
YPL114W								
IDI1						1.22E+12		
DBP1						8.39E+11		
YPL119C-A						7.91E+11		
VPS30						9.10E+11		
MEI5						1.31E+11		
TFB2						1.10E+12		
RNY1						1.29E+11		
KAP120						1.78E+12		
NAN1						7.76E+11		
TAF14						1.78E+12		
SPO19						1.74E+12		
RPL5						1.78E+12		
ODC1						9.68E+11		
YPL135C-A								
YPL136W								
GIP3						7.31E+11		
SPP1						2.32E+11		
UME1						1.18E+12		
FRK1						243053.3268		
YPL142C								
RPL33A						1.78E+12		
KES1						6.86E+11		
NOP53						6.69E+11		
PXA1						6.57E+11		
PPT2						7382838662		
ATG5						1.70E+12		
YPL150W						1.75E+12		
PRP46						1.78E+12		
YPL152W-A						1.26E+11		
PRM4						1.20E+12		
PET20						3.66E+11		
BEM4						1.61E+12		
YPL162C						1.70E+11		
MLH3						6.20E+11		
SET6						8.49E+11		
ATG29						1.28E+12		
MRX4								
MEX67						1.71E+12		
DAP1						2.41E+11		
OYE3						7263322401		
COX10						4.29E+11		
SPT14						6.74E+11		
TRE1						1.74E+12		
CUP9						1.61E+12		
CBC2						1.78E+12		
PPQ1						1.32E+12		
TCO89						76313663542		
CTI6						1.14E+12		
YPL182C								
RTT10						1.27E+12		
RTC6						1.71E+12		
MRN1						1.66E+12		
YPL185W								
UIP4						93903348431		
MF(ALPHA)1						7968722743		
POS5						1.50E+12		
COA2						7.62E+11		
NAB3						5.99E+11		
YPL191C						3.45E+11		
RSA1						15051312615		
APL5						9.77E+11		
OXR1						1.64E+12		
YPL197C								
RPL7B								
YPL199C						6.80E+11		
CSM4						1.65E+12		
YIG1						1.68E+12		
AFT2						1.71E+12		
HRR25						1.73E+12		
YPL205C								
PGC1						8.40E+11		
TYW1						3.04E+11		
NIP7						6.67E+11		
PUS1						1.69E+12		
LEA1						1.02E+12		
CBP3						1.67E+12		
BMS1						4.70E+11		
SAR1						1.78E+12		
PCL8						1.51E+12		
RPL1A								
YPL222C-A								
FMP40						693905.3203		
GRE1						1633.133846		
NEW1						1.78E+12		
CET1						1.56E+12		
YPL229W						1.69E+12		
USV1						1.73E+12		
FAS2						3.46E+11		
VMA11						1.78E+12		
RVB2						1.77E+12		
ENV7						1.66E+12		
SUI3						1.78E+12		
YPL238C								
YAR1						1.07E+12		
SRP68						1.78E+12		
YPL245W						1.65E+12		
RBD2						1.51E+12		
GAL4								
RPL36B						1.78E+12		
ATG41								
YPL250W-A								
YPL251W								
YAH1						3.02E+11		
HFI1						8.52E+11		
YPL257W						1.72E+12		
YPL257W-A								
YPL257W-B								
THI21						8.26E+11		
APM1						1.74E+12		
CUB1								
YPL261C								
FUM1						1.10E+12		
KEL3						2.78E+11		
YPL264C						1.81E+11		
DIM1						2.95E+11		
PLC1						9.31E+11		
MDL2						1.39E+12		
ATP15						1.50E+12		
PBI1								
SAM4						1.29E+12		
SAM3						2612408817		
FDH2								
YPL276W								
YPL277C						1.04E+12		
YPL278C								
FEX2								
HSP32								
ERR2								
PAU22								
YRF1-7								
YPL283W-A								
YPL283W-B								
CIT3						1.76E+12		
YPR002C-A								
PDH1						76759866574		
YPR003C						1.14E+12		
AIM45						7.76E+11		
HAL1						3.85E+11		
REC8						5.00E+11		
HAA1						5.57E+11		
SUT2						2.69E+11		
RPA135						1.02E+12		
MIN8								
MRX21								
YPR012W								
CMR3						1.07E+12		
YPR014C								
YPR015C						2.80E+11		
TIF6						1.53E+12		
YPR016W-A								
ATP20						36509213991		
AGC1						6.97E+11		
SDD4								
YME1						3.96E+11		
ATH1						1.98E+11		
YPR027C						1.65E+12		
YOP1						1.76E+12		
APL4						9.30E+11		
CSR2						1.76E+12		
NTO1						2.62E+11		
HTS1						1.78E+12		
ARP7						3.59E+11		
GLN1						53706359505		
VMA13						1.30E+12		
SPO24								
IRC16								
YPR039W								
TIP41						1.43E+12		
TIF5						1.78E+12		
PUF2						8.95E+11		
RPL43A								
OPI11								
THP3						1.38E+12		
MSF1						5.03E+11		
TAH18						1.71E+12		
ATG11						94435841595		
YPR050C								
MAK3						1.76E+12		
YPR053C								
SMK1						4.38E+11		
TFB4						1.75E+12		
BRR1						1.58E+12		
YMC1						3.19E+11		
YPR059C								
ARO7						7.89E+11		
JID1						4.60E+11		
FCY1						1.68E+12		
YPR064W								
ROX1						15039115755		
UBA3						1.65E+12		
SPE3						1.78E+12		
MED1						10964839.7		
YPR071W						1.48E+11		
NOT5						1.77E+12		
LTP1						1.57E+12		
TKL1						1.78E+12		
YPR074W-A								
YPR076W								
YPR077C								
MRL1						1.37E+12		
TEF1								
GRS2						7.03E+11		
DIB1						1.26E+12		
MDM36						6.83E+11		
YPR084W						9.32E+11		
ASA1						3.91E+11		
SUA7						1.58E+12		
VPS69								
SRP54						1.78E+12		
YPR089W						1.77E+12		
NVJ2						3.04E+11		
YPR092W								
ASR1						58764040619		
RDS3						1.06E+12		
YPR096C								
TMH18								
YPR099C								
MRPL51						1.53E+12		
SNT309						1.06E+12		
RPL11A						1.78E+12		
PRE2						14191371965		
COG4						71411213912		
YTH1						1.48E+12		
RPN7						8863135877		
YPR108W-A						5.50E+11		
GLD1								
RPC40						1.73E+12		
MRD1						73053337200		
PIS1						1.76E+12		
YPR114W						1.07E+12		
RGC1						9.80E+11		
RRG8						3.88E+11		
YPR117W						73847748737		
MRI1						1.73E+12		
THI22						31011452885		
YPR123C								
YLH47						1.47E+12		
YPR126C								
YPR127W						573762865.5		
ANT1						1.42E+12		
SCD6						1.68E+12		
YPR130C								
NAT3						2.98E+11		
RPS23B								
SPN1						1.32E+12		
TOM5						1.31E+12		
MSS18						7.40E+11		
YPR136C								
YPR137C-A								
YPR137C-B								
RRP9						1.78E+12		
MEP3						60186108797		
LOA1						1.14E+12		
YPR142C								
RRP15						1.57E+11		
NOC4						1.20E+12		
YPR145C-A								
YPR146C								
YPR147C						1.74E+12		
YPR148C						1.65E+11		
YPR150W								
SUE1						14405046.03		
URN1						1.30E+12		
24-May								
PIN3						1.40E+12		
TDA6						20587280.95		
YPR158C-C								
YPR158C-D								
CUR1						48875999515		
YPR158W-A								
YPR158W-B								
YPR159C-A						3.78E+11		
YPR160C-A								
GPH1						4119238.961		
YPR160W-A								
SGV1						1.56E+12		
TIF3						1.78E+12		
MMS1						1.70E+12		
MRP2						9.27E+11		
MET16						6.56E+11		
NUT2						3.52E+11		
JIP5						6.37E+11		
YPR169W-A								
YPR170C								
YPR170W-A								
YPR170W-B								
YPR172W						8641075563		
VPS4						2.28E+11		
CSA1								
BET2						1.64E+12		
YPR177C								
AOS1						1.73E+12		
SEC23						1.68E+12		
SMX3						1.22E+12		
GDB1						2835633.505		
ATG13						1.13E+11		
PZF1						1.76E+12		
RPO26						1.64E+12		
SKI3						1.73E+12		
RPC82						5.19E+11		
QCR2						98041710629		
AQY1						1.69E+12		
HPA2						755043037.3		
OPT2						70822840225		
YPR195C								
YPR196W						7.14E+11		
YPR197C								
SGE1						1.65E+12		
ARR1						1.78E+12		
ARR2						2.04E+11		
ARR3						2.00E+11		
YPR202W								
YPR203W								
YPR204C-A								
YPR204W								
ZOD1								
snR10								
snR11								
snR128								
snR13								
snR14								
snR161								
snR17a								
snR17b								
snR18								
snR189								
snR19								
snR190								
snR191								
snR24								
snR3								
snR30								
snR31								
snR32								
snR33								
snR34								
snR35								
snR36								
snR37								
snR38								
snR39								
snR39B								
snR4								
snR40								
snR41								
snR42								
snR43								
snR44								
snR45								
snR46								
snR47								
snR48								
snR49								
snR5								
snR50								
snR51								
snR52								
snR53								
snR54								
snR55								
snR56								
snR57								
snR58								
snR59								
snR6								
snR60								
snR61								
snR62								
snR63								
snR64								
snR65								
snR66								
snR67								
snR68								
snR69								
snR7-L								
snR7-S								
snR70								
snR71								
snR72								
snR73								
snR74								
snR75								
snR76								
snR77								
snR78								
snR79								
snR8								
snR80								
snR81								
snR82								
snR83								
snR84								
snR85								
snR86								
snR87								
snR9								
tA(AGC)D								
tA(AGC)F								
tA(AGC)G								
tA(AGC)H								
tA(AGC)J								
tA(AGC)K1								
tA(AGC)K2								
tA(AGC)L								
tA(AGC)M1								
tA(AGC)M2								
tA(AGC)P								
tA(UGC)A								
tA(UGC)E								
tA(UGC)G								
tA(UGC)L								
tA(UGC)O								
tA(UGC)Q								
tC(GCA)B								
tC(GCA)G								
tC(GCA)P1								
tC(GCA)P2								
tC(GCA)Q								
tD(GUC)B								
tD(GUC)D								
tD(GUC)G1								
tD(GUC)G2								
tD(GUC)I1								
tD(GUC)I2								
tD(GUC)J1								
tD(GUC)J2								
tD(GUC)J3								
tD(GUC)J4								
tD(GUC)K								
tD(GUC)L1								
tD(GUC)L2								
tD(GUC)M								
tD(GUC)N								
tD(GUC)O								
tD(GUC)Q								
tE(CUC)D								
tE(CUC)I								
tE(UUC)B								
tE(UUC)C								
tE(UUC)E1								
tE(UUC)E2								
tE(UUC)E3								
tE(UUC)G1								
tE(UUC)G2								
tE(UUC)G3								
tE(UUC)I								
tE(UUC)J								
tE(UUC)K								
tE(UUC)L								
tE(UUC)M								
tE(UUC)P								
tE(UUC)Q								
tF(GAA)B								
tF(GAA)D								
tF(GAA)F								
tF(GAA)G								
tF(GAA)H1								
tF(GAA)H2								
tF(GAA)M								
tF(GAA)N								
tF(GAA)P1								
tF(GAA)P2								
tF(GAA)Q								
tG(CCC)D								
tG(CCC)O								
tG(GCC)B								
tG(GCC)C								
tG(GCC)D1								
tG(GCC)D2								
tG(GCC)E								
tG(GCC)F1								
tG(GCC)F2								
tG(GCC)G1								
tG(GCC)G2								
tG(GCC)J1								
tG(GCC)J2								
tG(GCC)M								
tG(GCC)O1								
tG(GCC)O2								
tG(GCC)P1								
tG(GCC)P2								
tG(UCC)G								
tG(UCC)N								
tG(UCC)O								
tG(UCC)Q								
tH(GUG)E1								
tH(GUG)E2								
tH(GUG)G1								
tH(GUG)G2								
tH(GUG)H								
tH(GUG)K								
tH(GUG)M								
tH(GUG)Q								
tI(AAU)B								
tI(AAU)D								
tI(AAU)E1								
tI(AAU)E2								
tI(AAU)G								
tI(AAU)I1								
tI(AAU)I2								
tI(AAU)L1								
tI(AAU)L2								
tI(AAU)N1								
tI(AAU)N2								
tI(AAU)P1								
tI(AAU)P2								
tI(GAU)Q								
tI(UAU)D								
tI(UAU)L								
tK(CUU)C								
tK(CUU)D1								
tK(CUU)D2								
tK(CUU)E1								
tK(CUU)E2								
tK(CUU)F								
tK(CUU)G1								
tK(CUU)G2								
tK(CUU)G3								
tK(CUU)I								
tK(CUU)J								
tK(CUU)K								
tK(CUU)M								
tK(CUU)P								
tK(UUU)D								
tK(UUU)G1								
tK(UUU)G2								
tK(UUU)K								
tK(UUU)L								
tK(UUU)O								
tK(UUU)P								
tK(UUU)Q								
tL(CAA)A								
tL(CAA)C								
tL(CAA)D								
tL(CAA)G1								
tL(CAA)G2								
tL(CAA)G3								
tL(CAA)K								
tL(CAA)L								
tL(CAA)M								
tL(CAA)N								
tL(GAG)G								
tL(UAA)B1								
tL(UAA)B2								
tL(UAA)D								
tL(UAA)J								
tL(UAA)K								
tL(UAA)L								
tL(UAA)N								
tL(UAA)Q								
tL(UAG)J								
tL(UAG)L1								
tL(UAG)L2								
tM(CAU)C								
tM(CAU)D								
tM(CAU)E								
tM(CAU)J1								
tM(CAU)J2								
tM(CAU)J3								
tM(CAU)M								
tM(CAU)O1								
tM(CAU)O2								
tM(CAU)P								
tM(CAU)Q1								
tM(CAU)Q2								
tN(GUU)C								
tN(GUU)F								
tN(GUU)G								
tN(GUU)K								
tN(GUU)L								
tN(GUU)N1								
tN(GUU)N2								
tN(GUU)O1								
tN(GUU)O2								
tN(GUU)P								
tN(GUU)Q								
tP(AGG)C								
tP(AGG)N								
tP(UGG)A								
tP(UGG)F								
tP(UGG)H								
tP(UGG)L								
tP(UGG)M								
tP(UGG)N1								
tP(UGG)N2								
tP(UGG)O1								
tP(UGG)O2								
tP(UGG)O3								
tP(UGG)Q								
tQ(CUG)M								
tQ(UUG)B								
tQ(UUG)C								
tQ(UUG)D1								
tQ(UUG)D2								
tQ(UUG)D3								
tQ(UUG)E1								
tQ(UUG)E2								
tQ(UUG)H								
tQ(UUG)L								
tQ(UUG)Q								
tR(ACG)D								
tR(ACG)E								
tR(ACG)J								
tR(ACG)K								
tR(ACG)L								
tR(ACG)O								
tR(ACG)Q2								
tR(CCG)L								
tR(CCU)J								
tR(UCU)B								
tR(UCU)D								
tR(UCU)E								
tR(UCU)G1								
tR(UCU)G2								
tR(UCU)G3								
tR(UCU)J1								
tR(UCU)J2								
tR(UCU)K								
tR(UCU)M1								
tR(UCU)M2								
tR(UCU)Q1								
tS(AGA)A								
tS(AGA)B								
tS(AGA)D1								
tS(AGA)D2								
tS(AGA)D3								
tS(AGA)E								
tS(AGA)G								
tS(AGA)H								
tS(AGA)J								
tS(AGA)L								
tS(AGA)M								
tS(CGA)C								
tS(GCU)F								
tS(GCU)O								
tS(GCU)Q1								
tS(UGA)E								
tS(UGA)I								
tS(UGA)P								
tS(UGA)Q2								
tT(AGU)B								
tT(AGU)C								
tT(AGU)D								
tT(AGU)H								
tT(AGU)I1								
tT(AGU)I2								
tT(AGU)J								
tT(AGU)N1								
tT(AGU)N2								
tT(AGU)O1								
tT(AGU)O2								
tT(CGU)K								
tT(UAG)Q2								
tT(UGU)G1								
tT(UGU)G2								
tT(UGU)H								
tT(UGU)P								
tT(UGU)Q1								
tV(AAC)E1								
tV(AAC)E2								
tV(AAC)G1								
tV(AAC)G2								
tV(AAC)G3								
tV(AAC)H								
tV(AAC)J								
tV(AAC)K1								
tV(AAC)K2								
tV(AAC)L								
tV(AAC)M1								
tV(AAC)M2								
tV(AAC)M3								
tV(AAC)O								
tV(CAC)D								
tV(CAC)H								
